epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,855.757,0.50143,0.68588,0.34739,0.89909,0.87838,0.90628,0.93806,0.69554,0.88779,0.9164,0.94631,0.57119,0.94204,1.19037,0.52764,1.11623,0.000381776,0.000381776,0.000381776
49,873.523,0.50716,0.68504,0.34608,0.89976,0.90521,0.88803,0.92894,0.68937,0.91111,0.89382,0.94103,0.57498,0.94007,1.2084,0.53782,1.13855,0.000374707,0.000374707,0.000374707
50,891.154,0.49918,0.67166,0.34604,0.89499,0.9083,0.87645,0.94084,0.70267,0.91605,0.88477,0.94887,0.58264,0.92817,1.20138,0.52041,1.1152,0.000367639,0.000367639,0.000367639
51,908.873,0.49888,0.68067,0.34146,0.89842,0.90639,0.88224,0.93183,0.69398,0.92696,0.88203,0.9439,0.57933,0.92695,1.15856,0.55464,1.10564,0.00036057,0.00036057,0.00036057
52,926.693,0.50265,0.66596,0.3446,0.90325,0.91409,0.8832,0.93399,0.69245,0.92206,0.8907,0.94894,0.57322,0.93659,1.22211,0.52981,1.11371,0.000353501,0.000353501,0.000353501
53,944.384,0.48648,0.68272,0.33642,0.89524,0.89683,0.89189,0.92054,0.69337,0.90527,0.90395,0.93445,0.57102,0.92183,1.1888,0.53578,1.11292,0.000346433,0.000346433,0.000346433
54,962.136,0.48925,0.65768,0.33294,0.89138,0.89685,0.8728,0.93738,0.69583,0.91675,0.8861,0.94441,0.57883,0.92229,1.20369,0.53952,1.10898,0.000339364,0.000339364,0.000339364
55,979.998,0.48394,0.66115,0.32588,0.89078,0.92382,0.8662,0.93242,0.69949,0.93178,0.88031,0.93978,0.57966,0.93888,1.2154,0.54248,1.11529,0.000332296,0.000332296,0.000332296
56,997.799,0.48582,0.66133,0.33182,0.89238,0.92769,0.86681,0.93974,0.70366,0.94748,0.86293,0.95055,0.58015,0.93168,1.17626,0.53492,1.10412,0.000325227,0.000325227,0.000325227
57,1015.59,0.47389,0.63578,0.3231,0.89302,0.90698,0.90541,0.93739,0.70025,0.91279,0.9112,0.94665,0.58662,0.93198,1.17983,0.52255,1.10483,0.000318158,0.000318158,0.000318158
