epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1614.48,0.80658,1.12958,0.47313,0.99339,0.9329,0.90347,0.9475,0.73923,0.93289,0.91243,0.95122,0.62269,0.86621,1.08824,0.49338,1.04996,0.000247472,0.000247472,0.000247472
68,1634.81,0.79525,1.10346,0.46055,0.98709,0.93917,0.90347,0.94585,0.72836,0.94734,0.9112,0.95506,0.61647,0.86982,1.06799,0.47585,1.05675,0.000240404,0.000240404,0.000240404
69,1661.9,0.79113,1.1333,0.46077,0.98136,0.94899,0.91313,0.94662,0.73041,0.95722,0.92085,0.95164,0.61115,0.84632,1.05124,0.47719,1.04366,0.000233335,0.000233335,0.000233335
70,1682.72,0.80009,1.11372,0.46088,0.98101,0.94884,0.88996,0.95139,0.7401,0.95346,0.89382,0.96147,0.62477,0.84927,1.04795,0.47166,1.04249,0.000226267,0.000226267,0.000226267
71,1709.3,0.78058,1.11186,0.45991,0.98537,0.91973,0.92898,0.95203,0.7474,0.92994,0.9305,0.95871,0.63235,0.87387,1.04708,0.48195,1.05498,0.000219198,0.000219198,0.000219198
72,1728.4,0.79449,1.12903,0.45808,0.98741,0.9186,0.92857,0.95213,0.73059,0.92311,0.93629,0.96098,0.62046,0.87148,1.05605,0.46552,1.06119,0.000212129,0.000212129,0.000212129
73,1749.09,0.78389,1.10494,0.45069,0.9735,0.93362,0.90927,0.94639,0.72718,0.95705,0.90338,0.95446,0.60182,0.89518,1.10013,0.47486,1.06487,0.000205061,0.000205061,0.000205061
74,1775.42,0.7888,1.11929,0.45382,0.98348,0.93921,0.90154,0.94744,0.72971,0.94536,0.90177,0.95397,0.61229,0.88162,1.06507,0.48446,1.06799,0.000197992,0.000197992,0.000197992
75,1796.2,0.78284,1.11106,0.44886,0.97839,0.92226,0.91611,0.95579,0.74533,0.94214,0.91166,0.96081,0.62747,0.87335,1.07218,0.47178,1.07804,0.000190924,0.000190924,0.000190924
76,1823.17,0.77345,1.10541,0.44193,0.96908,0.93873,0.91313,0.9551,0.74457,0.94597,0.91892,0.95908,0.63061,0.84273,1.04025,0.46195,1.03828,0.000183855,0.000183855,0.000183855
