epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,852.835,0.72391,1.06132,0.41196,0.95787,0.95393,0.88417,0.94336,0.72998,0.93954,0.89961,0.95522,0.61301,0.8829,1.09354,0.49657,1.08802,0.000353501,0.000353501,0.000353501
53,869.226,0.72286,1.0451,0.40598,0.95669,0.94127,0.88996,0.94757,0.73015,0.92872,0.90347,0.95125,0.61001,0.88565,1.10232,0.49313,1.11084,0.000346433,0.000346433,0.000346433
54,885.608,0.70872,1.05764,0.39982,0.95131,0.94618,0.88996,0.93886,0.72578,0.94431,0.88996,0.94048,0.61062,0.87725,1.11246,0.48839,1.09631,0.000339364,0.000339364,0.000339364
55,901.952,0.70604,1.03951,0.39769,0.95432,0.92381,0.9112,0.94965,0.74196,0.91914,0.92168,0.95323,0.62397,0.86685,1.103,0.4841,1.09517,0.000332296,0.000332296,0.000332296
56,918.375,0.69913,1.01671,0.39061,0.94913,0.93323,0.92278,0.94089,0.72128,0.93665,0.92664,0.94844,0.60154,0.86461,1.09818,0.50392,1.08829,0.000325227,0.000325227,0.000325227
57,934.743,0.69624,1.00579,0.38872,0.94897,0.93653,0.90154,0.9478,0.73448,0.94303,0.90541,0.95314,0.61944,0.86857,1.10222,0.47028,1.11195,0.000318158,0.000318158,0.000318158
58,951.058,0.69832,1.01575,0.39387,0.94885,0.92025,0.93436,0.94989,0.74981,0.94275,0.92184,0.95459,0.62634,0.87614,1.12473,0.478,1.08759,0.00031109,0.00031109,0.00031109
59,967.437,0.68439,1.02231,0.38456,0.94689,0.93907,0.91506,0.94887,0.75229,0.94326,0.91892,0.96125,0.6257,0.8615,1.11885,0.47104,1.08678,0.000304021,0.000304021,0.000304021
60,983.831,0.68791,0.98919,0.38355,0.94291,0.91558,0.92123,0.94214,0.72729,0.94684,0.89397,0.95198,0.61159,0.86907,1.09054,0.49376,1.09671,0.000296953,0.000296953,0.000296953
61,1000.22,0.69224,1.04608,0.38769,0.95258,0.94536,0.90176,0.94536,0.74797,0.96287,0.89189,0.95676,0.61988,0.84681,1.13183,0.47966,1.06882,0.000289884,0.000289884,0.000289884
62,1016.64,0.68462,1.013,0.38533,0.94422,0.92705,0.92664,0.94863,0.75409,0.93072,0.92857,0.95319,0.62773,0.85319,1.11836,0.46703,1.08547,0.000282815,0.000282815,0.000282815
63,1032.97,0.67381,1.00532,0.3768,0.93904,0.94549,0.89189,0.94399,0.75053,0.95163,0.89768,0.95475,0.6244,0.8605,1.12209,0.48,1.09419,0.000275747,0.000275747,0.000275747
64,1049.45,0.675,1.01818,0.37537,0.94058,0.92472,0.91506,0.94128,0.73722,0.93179,0.92085,0.954,0.62006,0.86389,1.15589,0.46732,1.1017,0.000268678,0.000268678,0.000268678
65,1066.01,0.67655,1.00337,0.37908,0.94321,0.92749,0.91363,0.93651,0.73209,0.93533,0.92135,0.95058,0.60846,0.84251,1.13008,0.4639,1.08055,0.00026161,0.00026161,0.00026161
66,1082.41,0.6661,1.00342,0.37091,0.93942,0.95435,0.88784,0.94803,0.74408,0.96057,0.89363,0.95708,0.61923,0.8606,1.1476,0.47299,1.09238,0.000254541,0.000254541,0.000254541
67,1098.78,0.68302,1.01109,0.37746,0.94824,0.93616,0.90597,0.95016,0.7576,0.93616,0.90597,0.95399,0.62952,0.85288,1.09078,0.49902,1.07887,0.000247472,0.000247472,0.000247472
68,1115.4,0.66292,0.98678,0.36841,0.93564,0.92625,0.92471,0.9399,0.73089,0.92625,0.92471,0.94438,0.61171,0.86364,1.12533,0.46055,1.10503,0.000240404,0.000240404,0.000240404
69,1131.8,0.65971,1.01096,0.36735,0.92961,0.9369,0.89768,0.93877,0.73448,0.94496,0.90541,0.94685,0.6044,0.85408,1.10687,0.47248,1.10078,0.000233335,0.000233335,0.000233335
70,1148.12,0.67511,0.99122,0.37141,0.93577,0.9549,0.8993,0.95218,0.75437,0.9549,0.8993,0.94927,0.62649,0.85576,1.09699,0.48545,1.09187,0.000226267,0.000226267,0.000226267
71,1164.43,0.65693,0.99497,0.36501,0.93906,0.92952,0.91892,0.95305,0.75602,0.93343,0.92278,0.95801,0.62665,0.85017,1.11762,0.46049,1.08602,0.000219198,0.000219198,0.000219198
72,1180.8,0.66547,1.0076,0.36776,0.94085,0.92818,0.92664,0.94875,0.7363,0.93413,0.93243,0.96215,0.62007,0.85842,1.10608,0.45298,1.09219,0.000212129,0.000212129,0.000212129
73,1197.14,0.6561,0.9879,0.35935,0.9279,0.93553,0.89575,0.94239,0.74114,0.9468,0.90541,0.95767,0.61576,0.8519,1.1138,0.46579,1.09093,0.000205061,0.000205061,0.000205061
74,1213.58,0.65619,0.99157,0.35986,0.9345,0.94498,0.89516,0.94349,0.73596,0.94905,0.89895,0.94704,0.60735,0.85471,1.13442,0.47269,1.09446,0.000197992,0.000197992,0.000197992
75,1230.01,0.65328,0.98249,0.35525,0.92996,0.92636,0.92289,0.95462,0.75292,0.94774,0.91025,0.95971,0.62967,0.86425,1.13987,0.4705,1.1052,0.000190924,0.000190924,0.000190924
76,1246.38,0.65356,0.9827,0.35425,0.92653,0.93221,0.91313,0.95406,0.75603,0.93418,0.91506,0.95963,0.63082,0.85796,1.15132,0.45833,1.10777,0.000183855,0.000183855,0.000183855
77,1263.06,0.64169,0.97934,0.35615,0.93197,0.92914,0.91125,0.95083,0.75366,0.93831,0.91032,0.9555,0.62879,0.87565,1.13543,0.4655,1.12765,0.000176786,0.000176786,0.000176786
78,1279.36,0.63867,0.99171,0.35234,0.92561,0.92082,0.92857,0.94674,0.74561,0.92828,0.92664,0.95624,0.62757,0.85552,1.12736,0.46816,1.11371,0.000169718,0.000169718,0.000169718
79,1295.79,0.64237,0.98211,0.35458,0.92347,0.92748,0.91357,0.94132,0.73644,0.93488,0.92085,0.94963,0.61983,0.8539,1.11458,0.46648,1.11091,0.000162649,0.000162649,0.000162649
80,1312.16,0.6446,0.98569,0.34739,0.92956,0.93599,0.92278,0.94409,0.74259,0.93863,0.92471,0.95266,0.62329,0.84106,1.1253,0.46217,1.09301,0.000155581,0.000155581,0.000155581
81,1328.57,0.64194,0.98158,0.34796,0.92994,0.93286,0.93436,0.94273,0.73577,0.93833,0.9305,0.94442,0.61432,0.8462,1.15456,0.44831,1.09627,0.000148512,0.000148512,0.000148512
82,1344.82,0.61142,0.95574,0.33426,0.92375,0.94959,0.89961,0.94885,0.7552,0.95367,0.90347,0.95776,0.63294,0.85527,1.13512,0.46994,1.10826,0.000141443,0.000141443,0.000141443
83,1361.49,0.62526,0.96525,0.33932,0.92135,0.93291,0.91266,0.94506,0.74444,0.95301,0.90058,0.9548,0.62745,0.85407,1.13922,0.46661,1.09952,0.000134375,0.000134375,0.000134375
84,1377.89,0.6286,0.97288,0.34645,0.91917,0.9372,0.91506,0.94685,0.75202,0.94018,0.91028,0.95058,0.62921,0.84877,1.15219,0.45078,1.0956,0.000127306,0.000127306,0.000127306
85,1394.24,0.62523,0.95936,0.34194,0.91939,0.94717,0.90541,0.9492,0.753,0.94919,0.90734,0.9556,0.63185,0.8486,1.13484,0.45441,1.11102,0.000120238,0.000120238,0.000120238
86,1410.52,0.60309,0.95555,0.33271,0.91425,0.92937,0.91444,0.94901,0.75327,0.95762,0.89768,0.95852,0.63192,0.85292,1.15202,0.47484,1.11487,0.000113169,0.000113169,0.000113169
87,1426.84,0.62723,0.96881,0.33797,0.93065,0.93278,0.91088,0.94957,0.75765,0.93872,0.91667,0.95846,0.63109,0.83448,1.15836,0.45216,1.1012,0.0001061,0.0001061,0.0001061
88,1443.4,0.60553,0.9562,0.32735,0.91734,0.93514,0.90927,0.95029,0.75803,0.93911,0.91313,0.95654,0.63566,0.84815,1.14552,0.46736,1.10832,9.90318e-05,9.90318e-05,9.90318e-05
89,1460.08,0.59622,0.92126,0.32648,0.91576,0.94282,0.91313,0.95543,0.76606,0.94419,0.91445,0.95805,0.63953,0.84416,1.15751,0.44296,1.10993,9.19632e-05,9.19632e-05,9.19632e-05
90,1476.78,0.60643,0.94218,0.32642,0.92175,0.94047,0.90154,0.95272,0.76295,0.94939,0.89768,0.95523,0.63744,0.83479,1.14925,0.47068,1.09815,8.48946e-05,8.48946e-05,8.48946e-05
91,1494.37,0.49447,0.78053,0.26715,0.88801,0.93274,0.91021,0.94445,0.75322,0.94478,0.90927,0.9554,0.63424,0.85312,1.16319,0.47206,1.11216,7.7826e-05,7.7826e-05,7.7826e-05
92,1510.76,0.49164,0.76733,0.26878,0.88782,0.93827,0.9097,0.94793,0.75505,0.94027,0.91163,0.95273,0.63188,0.86026,1.15285,0.46535,1.12422,7.07574e-05,7.07574e-05,7.07574e-05
93,1527.12,0.48025,0.76607,0.25905,0.88618,0.94148,0.90927,0.94705,0.76212,0.94548,0.91313,0.95155,0.63307,0.84738,1.17528,0.46967,1.11643,6.36888e-05,6.36888e-05,6.36888e-05
94,1543.39,0.48679,0.77096,0.26129,0.88882,0.94767,0.9089,0.95141,0.76716,0.94767,0.9089,0.95216,0.63868,0.84577,1.17276,0.46533,1.11329,5.66202e-05,5.66202e-05,5.66202e-05
95,1559.63,0.47634,0.7538,0.26033,0.88718,0.94149,0.92085,0.95312,0.76736,0.9442,0.91892,0.95482,0.64156,0.8461,1.17095,0.45454,1.11238,4.95516e-05,4.95516e-05,4.95516e-05
96,1576.16,0.47001,0.75257,0.24698,0.88104,0.94201,0.91892,0.95252,0.76948,0.94201,0.91892,0.95581,0.64293,0.84347,1.182,0.46679,1.1115,4.2483e-05,4.2483e-05,4.2483e-05
97,1592.79,0.45741,0.74413,0.24975,0.8743,0.93722,0.9222,0.95048,0.76664,0.9422,0.91262,0.95311,0.64197,0.8418,1.17864,0.46572,1.11813,3.54144e-05,3.54144e-05,3.54144e-05
98,1609.04,0.45657,0.73383,0.25089,0.87387,0.9371,0.91892,0.95187,0.76909,0.93688,0.91699,0.9544,0.64275,0.84149,1.18128,0.47323,1.11529,2.83458e-05,2.83458e-05,2.83458e-05
99,1625.27,0.46408,0.7453,0.25409,0.8802,0.93805,0.92471,0.95181,0.76814,0.9361,0.92278,0.95466,0.64206,0.84431,1.18115,0.46701,1.11937,2.12772e-05,2.12772e-05,2.12772e-05
100,1641.48,0.46844,0.75519,0.24963,0.88209,0.93789,0.92278,0.95298,0.77178,0.93592,0.92085,0.9548,0.64351,0.84335,1.18083,0.46533,1.1149,1.42086e-05,1.42086e-05,1.42086e-05
