epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,658.998,1.24963,1.64178,0.73483,0.70627,0.56947,0.66678,0.39955,0.63223,1.58827,0.39644,0.00108773,0.00108773,0.00108773
48,671.811,1.26091,1.63399,0.74053,0.69391,0.57283,0.66069,0.39872,0.63135,1.10111,0.39877,0.0010679,0.0010679,0.0010679
49,686.521,1.26181,1.62434,0.74125,0.73013,0.57951,0.68413,0.41513,0.60927,3.69631,0.3888,0.00104806,0.00104806,0.00104806
50,698.002,1.26103,1.59731,0.7387,0.72312,0.58017,0.67736,0.41655,0.6075,1.50102,0.38617,0.00102823,0.00102823,0.00102823
51,710.392,1.26243,1.61956,0.73828,0.72795,0.57405,0.67479,0.4087,0.63006,1.17754,0.39398,0.0010084,0.0010084,0.0010084
52,727.872,1.25613,1.58548,0.73427,0.6891,0.58465,0.6567,0.39243,0.63882,19.3368,0.39821,0.000988568,0.000988568,0.000988568
53,742.491,1.26767,1.59465,0.73741,0.69983,0.59119,0.66825,0.39483,0.63574,2.32092,0.39495,0.000968736,0.000968736,0.000968736
54,753.992,1.25604,1.57853,0.73269,0.69912,0.60955,0.68341,0.40591,0.62814,1.08177,0.39287,0.000948904,0.000948904,0.000948904
55,768.698,1.26367,1.57119,0.72941,0.74676,0.59914,0.7,0.42731,0.61039,0.79683,0.38816,0.000929072,0.000929072,0.000929072
56,781.072,1.22366,1.53078,0.72339,0.68028,0.6175,0.68034,0.41765,0.61599,0.89523,0.39256,0.00090924,0.00090924,0.00090924
57,794.771,1.24365,1.54705,0.7287,0.71,0.59486,0.67493,0.39984,0.64389,11.8615,0.39937,0.000889408,0.000889408,0.000889408
58,807.687,1.19588,1.50571,0.72302,0.73116,0.58935,0.6856,0.41292,0.62378,1.83087,0.39364,0.000869576,0.000869576,0.000869576
59,821.857,1.24616,1.54161,0.72805,0.72203,0.60771,0.69129,0.41668,0.62536,3.75002,0.39626,0.000849744,0.000849744,0.000849744
60,835.969,1.25217,1.55298,0.73006,0.71998,0.62485,0.70259,0.42702,0.60747,1.54161,0.38934,0.000829912,0.000829912,0.000829912
61,848.395,1.21063,1.52885,0.72761,0.73765,0.60955,0.70275,0.42552,0.60771,1.03584,0.38807,0.00081008,0.00081008,0.00081008
62,862.61,1.23637,1.52966,0.73019,0.74257,0.58078,0.68824,0.41834,0.6084,1.50612,0.38648,0.000790248,0.000790248,0.000790248
63,875.322,1.24005,1.51181,0.72665,0.71143,0.58996,0.68138,0.41019,0.62823,1.18497,0.39293,0.000770416,0.000770416,0.000770416
64,892.39,1.23881,1.52031,0.72462,0.70276,0.58813,0.67691,0.41241,0.61818,0.8903,0.38855,0.000750584,0.000750584,0.000750584
65,904.67,1.22115,1.51621,0.72011,0.71598,0.61261,0.69134,0.42845,0.60273,0.88398,0.38606,0.000730752,0.000730752,0.000730752
66,917.095,1.20984,1.47817,0.71987,0.71599,0.58507,0.68455,0.42072,0.61649,1.7487,0.38893,0.00071092,0.00071092,0.00071092
67,932.813,1.19915,1.47876,0.71767,0.73139,0.59241,0.69306,0.43229,0.6064,1.07396,0.38697,0.000691088,0.000691088,0.000691088
68,944.025,1.19684,1.44861,0.71761,0.73223,0.61689,0.70447,0.43427,0.61506,1.15749,0.38768,0.000671256,0.000671256,0.000671256
69,962.751,1.19003,1.4774,0.71561,0.71999,0.61383,0.69585,0.42124,0.62757,1.3089,0.39167,0.000651424,0.000651424,0.000651424
70,976.59,1.19365,1.46153,0.71464,0.70706,0.59826,0.68461,0.41454,0.62327,0.87868,0.3899,0.000631592,0.000631592,0.000631592
71,992.465,1.19105,1.4478,0.70941,0.72718,0.61016,0.70344,0.43316,0.61122,0.86838,0.38668,0.00061176,0.00061176,0.00061176
72,1010.14,1.19839,1.45839,0.71557,0.71343,0.62729,0.70443,0.43563,0.60173,1.17841,0.38587,0.000591928,0.000591928,0.000591928
73,1023.13,1.18202,1.44491,0.70434,0.75295,0.61383,0.70621,0.43856,0.60143,1.32346,0.38362,0.000572096,0.000572096,0.000572096
74,1034.02,1.19037,1.43547,0.71071,0.7195,0.62179,0.70368,0.42612,0.61934,0.86659,0.39092,0.000552264,0.000552264,0.000552264
75,1045.56,1.21297,1.44664,0.71084,0.72596,0.62607,0.7095,0.43818,0.59936,0.95822,0.38407,0.000532432,0.000532432,0.000532432
76,1060.58,1.19361,1.45169,0.71706,0.73512,0.61077,0.70522,0.437,0.6074,2.81038,0.38558,0.0005126,0.0005126,0.0005126
77,1073.32,1.18524,1.42025,0.70587,0.75311,0.61417,0.71274,0.43488,0.60698,1.24284,0.38458,0.000492768,0.000492768,0.000492768
78,1089.67,1.19978,1.42989,0.70682,0.74961,0.60465,0.70332,0.43455,0.59675,2.38842,0.38133,0.000472936,0.000472936,0.000472936
79,1108.46,1.18641,1.40719,0.70979,0.73925,0.59976,0.70549,0.43679,0.59291,1.34679,0.38093,0.000453104,0.000453104,0.000453104
80,1123.06,1.16235,1.37757,0.70275,0.75408,0.5918,0.70237,0.43336,0.60194,0.94424,0.3843,0.000433272,0.000433272,0.000433272
81,1135.05,1.16757,1.38798,0.70175,0.74465,0.61444,0.70975,0.43787,0.60095,1.10077,0.38371,0.00041344,0.00041344,0.00041344
82,1146.91,1.15281,1.38417,0.71145,0.7196,0.62668,0.70727,0.43558,0.60671,1.17229,0.38731,0.000393608,0.000393608,0.000393608
83,1161.15,1.15785,1.36211,0.70146,0.72575,0.62546,0.71064,0.441,0.59079,1.31731,0.38068,0.000373776,0.000373776,0.000373776
84,1185.67,1.15613,1.37884,0.70372,0.72821,0.61383,0.70976,0.44366,0.59193,1.17878,0.38014,0.000353944,0.000353944,0.000353944
85,1202.17,1.16188,1.36509,0.70139,0.74336,0.62485,0.7178,0.44784,0.59416,1.31829,0.38022,0.000334112,0.000334112,0.000334112
86,1219.8,1.15747,1.37068,0.70276,0.72619,0.61995,0.70842,0.43964,0.5997,1.15011,0.38354,0.00031428,0.00031428,0.00031428
87,1235.96,1.1563,1.36092,0.69537,0.73574,0.63219,0.71456,0.44503,0.59515,1.09742,0.38224,0.000294448,0.000294448,0.000294448
88,1249.23,1.16193,1.36105,0.7046,0.72588,0.61095,0.70054,0.43899,0.5929,1.15785,0.38116,0.000274616,0.000274616,0.000274616
89,1261.91,1.12794,1.3193,0.69926,0.76359,0.61077,0.71602,0.44984,0.59142,1.43965,0.37968,0.000254784,0.000254784,0.000254784
90,1276.58,1.13486,1.33145,0.69839,0.7598,0.61383,0.71564,0.44518,0.59213,1.00784,0.38047,0.000234952,0.000234952,0.000234952
91,1348.84,1.19248,1.53673,0.73241,0.7137,0.64443,0.717,0.44872,0.59111,2.14951,0.38008,0.00021512,0.00021512,0.00021512
92,1366.46,1.18502,1.51271,0.72469,0.73402,0.61873,0.71622,0.45069,0.58398,1.25691,0.37825,0.000195288,0.000195288,0.000195288
93,1383.2,1.15996,1.48794,0.71205,0.73495,0.62056,0.71142,0.44327,0.59361,0.81887,0.38187,0.000175456,0.000175456,0.000175456
94,1394.93,1.15641,1.47875,0.7231,0.74825,0.61138,0.71188,0.44717,0.59368,0.78666,0.37989,0.000155624,0.000155624,0.000155624
95,1409.61,1.16325,1.47331,0.71895,0.72606,0.63341,0.71839,0.4555,0.58266,0.82793,0.37573,0.000135792,0.000135792,0.000135792
96,1425.9,1.16146,1.4515,0.70825,0.72843,0.6328,0.71906,0.45567,0.5812,0.81369,0.37627,0.00011596,0.00011596,0.00011596
97,1441.15,1.14329,1.46315,0.71372,0.71922,0.63959,0.72185,0.45838,0.57775,0.87755,0.3753,9.6128e-05,9.6128e-05,9.6128e-05
98,1455.04,1.14281,1.44686,0.71032,0.71652,0.65177,0.72375,0.46058,0.57859,0.9321,0.37516,7.6296e-05,7.6296e-05,7.6296e-05
99,1471.55,1.1439,1.4441,0.7105,0.70439,0.65914,0.72606,0.46104,0.57676,0.94882,0.37482,5.6464e-05,5.6464e-05,5.6464e-05
100,1485.42,1.13525,1.43025,0.71166,0.7029,0.65734,0.72418,0.45933,0.57696,0.89091,0.37494,3.6632e-05,3.6632e-05,3.6632e-05
